Date,sse_daily_return
2022-05-31 00:00:00+08:00,0.9111166120378567
2022-06-01 00:00:00+08:00,0.9098956576117084
2022-06-02 00:00:00+08:00,0.9136986269812498
2022-06-06 00:00:00+08:00,0.925396333744018
2022-06-07 00:00:00+08:00,0.9269375007460806
2022-06-08 00:00:00+08:00,0.9332366901482242
2022-06-09 00:00:00+08:00,0.9261340024359053
2022-06-10 00:00:00+08:00,0.9392528052108575
2022-06-13 00:00:00+08:00,0.9308805762067187
2022-06-14 00:00:00+08:00,0.9404193786479853
2022-06-15 00:00:00+08:00,0.94513733084563
2022-06-16 00:00:00+08:00,0.9394100144371403
2022-06-17 00:00:00+08:00,0.9483913244800525
2022-06-20 00:00:00+08:00,0.9480024201285332
2022-06-21 00:00:00+08:00,0.9455119244105649
2022-06-22 00:00:00+08:00,0.9342117084712667
2022-06-23 00:00:00+08:00,0.9493520320165106
2022-06-24 00:00:00+08:00,0.9578157802460743
2022-06-27 00:00:00+08:00,0.9662337339585682
2022-06-28 00:00:00+08:00,0.9748175531780103
2022-06-29 00:00:00+08:00,0.9611812583984247
2022-06-30 00:00:00+08:00,0.9717895303541906
2022-07-01 00:00:00+08:00,0.9686498833950128
2022-07-04 00:00:00+08:00,0.9737367048429587
2022-07-05 00:00:00+08:00,0.973336421670887
2022-07-06 00:00:00+08:00,0.9594170525517912
2022-07-07 00:00:00+08:00,0.9620047220011031
2022-07-08 00:00:00+08:00,0.9596257806097778
2022-07-11 00:00:00+08:00,0.9474734794946323
2022-07-12 00:00:00+08:00,0.9382920278656844
2022-07-13 00:00:00+08:00,0.9390983883331766
2022-07-14 00:00:00+08:00,0.9383692363045248
2022-07-15 00:00:00+08:00,0.9230201847012944
2022-07-18 00:00:00+08:00,0.9373284581719094
2022-07-19 00:00:00+08:00,0.937708706242763
2022-07-20 00:00:00+08:00,0.944940051416911
2022-07-21 00:00:00+08:00,0.935584217617779
2022-07-22 00:00:00+08:00,0.9350037581521745
2022-07-25 00:00:00+08:00,0.929405099205514
2022-07-26 00:00:00+08:00,0.9371396954064259
2022-07-27 00:00:00+08:00,0.936659341638197
2022-07-28 00:00:00+08:00,0.938609448092997
2022-07-29 00:00:00+08:00,0.9302200461449568
2022-08-01 00:00:00+08:00,0.9321415310265881
2022-08-02 00:00:00+08:00,0.9110708873295018
2022-08-03 00:00:00+08:00,0.9046086945777267
2022-08-04 00:00:00+08:00,0.9118629370104097
2022-08-05 00:00:00+08:00,0.9227256617325169
2022-08-08 00:00:00+08:00,0.9255564051276176
2022-08-09 00:00:00+08:00,0.9285587383443006
2022-08-10 00:00:00+08:00,0.9235806090656808
2022-08-11 00:00:00+08:00,0.9383492012033068
2022-08-12 00:00:00+08:00,0.9369824163714282
2022-08-15 00:00:00+08:00,0.9367537230209386
2022-08-16 00:00:00+08:00,0.9372654907109382
2022-08-17 00:00:00+08:00,0.9414545022746821
2022-08-18 00:00:00+08:00,0.9371683169795947
2022-08-19 00:00:00+08:00,0.9316040039207367
2022-08-22 00:00:00+08:00,0.9372398011038015
